customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score,Recency,Frequency,Monetary
923155b0,55,2,63371,0,3,735,41,0,29031,2025-03-01,11,39.74,437.16,63,1,58,57,41,59,40,47,44,10,10.96,64,31,1,54,61,1,6.4,10,10,406.68
af62832c,68,2,50587,0,0,829,44,0,64193,2023-08-21,2,34.0,68.0,92,2,60,53,23,61,59,48,32,2,4.76,34,59,6,59,0,5,5.5,0,14,464.2
af8e103a,35,2,35964,2,3,417,30,0,37176,2023-06-28,6,44.64,267.81,116,3,18,22,19,31,30,24,5,5,8.76,31,64,7,72,29,2,6.8,31,9,510.33
481763b7,53,1,96748,0,2,878,44,0,6161,2021-02-26,10,28.67,286.68,74,2,43,31,49,43,43,21,36,6,19.52,69,31,9,39,48,1,8.0,18,13,317.85
a3a21e5b,72,0,47129,3,0,551,41,0,62453,2024-07-13,5,15.0,75.0,45,1,51,28,47,34,33,21,44,1,10.56,83,8,1,37,55,3,5.2,24,10,150.81
52717257,75,1,97408,2,1,696,54,0,53942,2020-10-02,10,15.0,150.0,98,2,19,26,38,19,24,51,30,3,18.37,69,12,16,51,32,2,6.4,168,10,151.32
8d062c54,65,0,40064,4,2,401,9,0,17542,2024-05-26,4,105.11,420.45,75,1,84,95,76,61,94,62,58,2,15.26,66,21,6,78,59,2,5.1,60,7,784.58
0aa88646,23,2,105817,2,2,151,33,0,51853,2022-11-06,7,15.08,105.57,102,1,27,17,19,38,34,54,47,10,23.22,15,85,11,27,18,1,8.5,68,8,123.69
6fbbc2be,63,1,105269,3,0,847,22,0,4415,2021-03-04,12,41.66,499.92,87,4,58,83,66,87,55,60,66,2,20.71,95,0,17,45,3,2,7.6,536,11,497.68
8029d865,54,1,49891,2,2,505,41,0,69246,2024-03-21,8,15.0,120.0,24,5,62,58,73,88,85,66,86,9,12.09,51,57,9,35,6,0,6.0,74,11,148.96
3a2e65e8,45,0,54554,1,1,76,10,0,3280,2022-04-20,3,27.54,82.62,1,1,72,74,66,60,59,60,87,5,10.24,25,74,9,29,29,0,6.9,39,10,250.73000000000002
32dfd2c4,23,2,68768,3,2,306,13,0,7159,2021-02-06,10,88.3,883.04,87,2,57,43,58,24,56,36,40,4,14.3,50,55,10,37,13,1,7.3,178,13,1040.39
c2baddce,37,0,65561,1,1,864,46,0,83635,2023-12-30,18,15.0,270.0,76,3,24,28,31,31,22,27,31,10,22.01,90,17,10,36,89,1,7.6,33,13,160.82
97f83da0,27,2,40008,3,3,667,57,0,62972,2025-02-19,9,54.43,489.88,112,3,70,74,90,59,75,73,50,8,11.87,38,50,2,66,35,1,6.6,6,8,506.87
991fe935,29,1,61110,2,2,752,31,0,21269,2023-01-30,10,88.77,887.72,61,3,38,29,18,48,42,27,36,5,12.52,89,15,12,36,2,3,7.2,47,11,1050.89
77983459,30,0,77566,4,3,853,25,0,53729,2022-11-06,12,22.12,265.42,56,3,34,53,37,35,51,61,69,7,24.85,25,77,17,40,66,1,8.0,23,12,258.21
57ba1c65,69,1,98151,3,3,635,8,0,38247,2025-03-15,3,37.29,111.86,40,1,31,50,29,49,37,49,17,6,7.42,65,39,6,50,71,0,7.0,0,10,271.0
2ff1f848,64,0,28895,0,0,810,5,0,34399,2022-02-08,5,15.3,76.49,61,2,29,24,27,16,14,21,15,5,5.39,91,18,1,41,0,2,4.9,6,11,154.60999999999999
435aeb9c,68,0,49713,4,0,905,58,0,22627,2022-01-14,8,44.4,355.24,102,5,56,52,64,84,80,58,81,3,-4.72,57,44,13,62,40,1,5.5,19,7,230.17
8858dead,48,1,78201,1,2,399,54,0,37743,2023-02-14,10,36.66,366.56,97,3,59,44,72,70,68,77,56,8,16.41,8,89,16,53,66,0,7.5,70,12,445.7
a4bdeef4,63,1,55489,1,2,842,13,0,67471,2022-08-14,6,34.7,208.22,32,3,40,60,62,79,70,75,49,7,22.74,78,26,6,72,47,1,5.8,49,14,494.63
df4f4d4b,56,2,64433,0,1,259,12,0,7705,2021-12-04,6,42.26,253.54,78,2,21,30,51,50,36,33,42,5,11.21,32,56,4,69,43,4,6.5,1056,3,98.28999999999999
617bc89e,31,1,42285,1,2,433,23,0,30984,2025-02-10,16,15.0,240.0,84,1,74,53,71,77,57,76,88,9,16.84,33,70,14,50,45,1,6.8,3,11,156.87
ef38cd28,66,0,66096,2,0,927,0,0,56938,2022-09-20,6,32.48,194.85,36,3,83,74,63,55,82,53,65,2,12.67,88,0,5,48,0,2,6.0,34,5,211.39
ec6b6f21,53,0,67032,1,1,341,34,0,3643,2023-07-05,5,15.0,75.0,107,1,59,25,64,51,44,49,35,2,17.48,23,77,1,41,41,1,6.8,66,15,206.32
65691276,38,2,66423,4,2,713,54,0,70710,2020-04-28,10,95.19,951.94,66,2,54,77,50,50,54,55,52,5,21.36,49,39,20,51,58,0,7.6,110,8,753.6800000000001
10168fa6,40,0,60887,2,3,455,52,0,84166,2023-05-08,12,25.49,305.87,97,2,56,65,34,64,57,56,40,6,18.03,46,41,11,38,52,2,7.4,99,8,230.07
c6b7b477,28,1,75862,1,1,28,34,0,50166,2023-12-07,11,34.55,380.0,8,1,78,44,46,57,73,45,45,5,27.74,18,72,4,48,92,0,7.6,18,10,324.63
50689858,50,0,92257,1,3,293,15,0,62068,2021-01-13,4,44.03,176.12,82,1,26,57,43,56,26,51,60,5,15.48,2,100,2,57,49,1,7.7,137,10,423.82
8345190c,31,1,43918,4,3,527,49,0,74371,2025-03-27,8,53.27,426.18,45,1,42,28,37,15,30,18,14,1,15.55,63,55,4,74,56,1,6.8,0,9,467.18
8100188c,35,2,73737,1,3,243,7,0,57868,2024-05-18,12,49.36,592.26,107,3,86,64,69,60,68,64,73,6,21.66,10,92,12,47,36,0,7.9,23,8,347.9
669fff3c,46,2,28693,4,3,633,38,0,13881,2024-02-16,8,20.96,167.72,24,2,26,8,15,14,38,21,15,3,6.52,87,12,2,55,5,0,6.0,10,5,106.64
338e2f4d,21,2,72889,0,0,409,6,0,43280,2024-01-22,10,31.97,319.72,66,2,19,32,30,40,32,50,43,6,24.74,75,30,2,61,56,1,7.4,54,8,288.59000000000003
e6bbde26,66,1,101272,3,3,910,49,0,75703,2022-02-17,9,15.0,135.0,77,5,65,54,89,56,50,51,89,5,11.95,0,92,2,42,65,0,7.0,699,5,66.83
db4f106b,37,0,59394,3,1,889,32,0,14085,2024-09-23,6,15.0,90.0,7,5,25,40,36,17,30,39,14,3,8.46,20,63,5,55,40,0,7.5,3,9,150.21
acff186f,27,0,81653,3,1,706,35,0,13619,2024-08-07,14,36.6,512.34,118,1,48,77,58,47,54,52,62,9,21.69,53,61,12,21,65,0,7.9,14,10,398.36
65508113,35,1,96594,4,3,761,15,0,80252,2024-12-02,13,18.82,244.63,94,1,22,13,34,33,10,11,40,8,26.92,47,59,13,23,40,0,8.8,17,10,169.56
5f8a6d15,18,2,22392,2,2,722,12,0,42721,2020-12-16,6,15.0,90.0,113,5,63,75,57,62,46,62,57,4,16.17,27,66,9,48,14,2,5.1,4,18,272.12
b4c0ad1e,73,2,35227,3,3,370,41,0,41125,2020-11-01,9,15.0,135.0,30,1,57,72,77,59,92,77,83,4,8.06,89,12,1,67,0,2,4.5,126,8,120.45
29be1d63,60,0,101945,4,1,165,21,0,39000,2023-06-24,11,53.14,584.49,95,1,48,33,59,47,45,51,44,7,21.94,70,28,17,49,11,1,7.7,67,11,622.8000000000001
b3eda3cf,44,0,63137,3,2,784,26,0,28608,2021-11-24,10,15.0,150.0,33,3,43,50,49,55,31,23,42,1,9.15,60,43,11,52,50,1,7.4,205,10,161.27
20ec660c,39,2,75772,0,1,140,58,0,16802,2020-09-12,10,64.33,643.25,102,3,77,57,78,59,84,86,54,9,23.59,59,38,17,46,29,1,7.9,18,10,611.38
1dced707,53,2,203701,0,1,721,33,0,91459,2021-06-10,8,32.28,258.23,91,5,38,51,54,66,56,64,56,8,14.81,22,81,16,44,20,0,7.8,22,6,201.31
e1248ec7,32,2,65280,3,1,542,58,0,15061,2020-08-06,11,96.94,1066.31,89,3,45,77,51,76,54,49,64,10,25.52,26,74,8,39,48,0,7.5,26,9,833.62
d1c01e85,52,2,69435,2,1,963,50,0,29081,2025-02-21,5,38.12,190.59,3,2,25,31,29,22,22,34,46,2,16.05,98,5,10,54,47,0,7.0,4,10,396.85
5646fecc,18,2,46581,4,0,704,8,0,18812,2023-05-09,11,38.87,427.54,50,5,32,40,52,50,43,53,52,1,11.13,64,31,12,56,50,1,6.2,45,12,445.52
095c5a16,38,0,48364,2,0,0,20,0,2460,2021-05-07,6,15.0,90.0,61,0,82,54,75,85,87,70,79,4,19.36,100,0,10,34,30,0,7.1,179,10,127.46000000000001
61b14cc1,66,1,63952,3,0,210,24,0,90127,2022-03-24,6,60.84,365.04,12,2,55,21,44,39,36,30,53,8,8.96,89,1,1,45,21,2,5.9,82,11,600.02
835b0b36,53,2,41899,3,1,701,36,0,80422,2021-11-01,5,44.33,221.64,53,2,8,37,1,32,28,4,32,3,8.2,16,89,7,56,32,1,6.0,913,2,115.34
f3174973,69,2,39237,2,0,124,39,0,39423,2021-12-28,5,25.17,125.84,16,1,64,44,61,51,43,35,51,3,4.76,63,32,5,75,63,9,4.8,65,11,261.18
1dc5ade4,71,1,118171,0,3,297,41,0,84845,2022-07-20,9,33.66,302.93,32,2,35,48,26,43,35,38,45,2,17.32,94,18,8,78,61,0,6.8,105,8,275.73
86dbdb03,63,0,65256,2,2,272,17,0,27763,2024-05-09,7,34.26,239.82,18,3,85,83,48,75,78,70,74,0,4.87,8,98,10,31,31,2,6.4,3,11,346.22
b971c227,24,0,60821,3,2,262,33,0,46236,2023-09-17,7,37.53,262.7,56,4,71,48,48,49,60,66,74,4,9.08,37,53,12,45,0,2,6.8,138,11,465.65
56aa2a5b,19,1,88872,2,1,502,56,0,34046,2021-07-19,7,31.54,220.77,26,0,76,65,77,58,72,46,53,5,17.03,51,48,12,35,14,0,7.5,109,10,355.49
6ed18d8b,32,1,60410,0,0,813,17,0,75777,2024-07-12,15,53.41,801.1,96,1,25,48,28,57,25,32,58,4,26.04,74,39,1,13,64,0,7.2,60,12,669.69
efe76808,37,1,46142,1,1,762,21,0,38531,2020-06-13,13,77.66,1009.56,62,3,42,42,42,25,18,23,36,2,23.07,65,51,1,38,11,0,6.8,243,8,777.83
4ccedd3a,27,2,132117,0,1,186,51,0,21819,2020-06-12,8,57.92,463.38,98,2,62,34,66,40,45,70,56,3,21.77,84,13,12,52,4,0,8.5,19,8,427.17
93e63cbc,44,1,69882,3,2,552,56,0,21362,2020-05-23,11,40.59,446.44,42,0,13,24,26,29,39,15,9,2,28.44,53,55,18,73,54,1,7.3,470,9,323.49
afcf1444,33,2,50030,4,0,283,13,0,17703,2022-06-27,11,19.27,211.97,99,2,65,28,53,31,62,32,36,1,12.84,68,23,9,36,22,0,7.1,130,9,177.53
a6979797,43,0,112152,3,0,416,53,0,33283,2023-07-29,6,105.73,634.36,108,4,58,57,68,70,69,62,75,3,15.47,78,39,11,30,24,0,8.7,94,8,836.7
6d3ea340,26,0,109840,1,2,49,16,0,36191,2021-05-25,8,69.8,558.38,63,5,67,73,74,38,50,74,51,11,24.36,92,15,9,40,73,1,8.7,12,16,1326.11
689cf5bc,32,0,44224,1,1,245,33,0,34344,2022-02-06,7,35.98,251.88,25,5,31,40,52,45,36,35,57,7,13.71,38,66,4,56,13,1,6.8,121,14,427.14
452c7cb5,69,2,57758,1,1,908,29,0,46986,2021-06-03,6,15.0,90.0,88,5,79,80,65,58,74,82,78,3,16.39,16,92,11,53,31,1,5.4,301,10,173.33
631be392,31,2,111354,1,1,815,2,0,58547,2020-04-19,5,73.72,368.62,83,0,38,48,53,40,59,52,57,3,17.29,32,74,17,61,74,0,8.6,5,6,363.33
7a57a5a1,34,1,41269,3,3,94,22,0,89907,2025-04-04,11,15.0,165.0,9,3,67,82,80,86,88,68,83,5,16.03,52,41,15,63,23,1,6.7,0,9,150.73000000000002
437293ef,45,2,102128,3,2,838,11,0,4876,2022-08-09,8,68.37,546.99,56,0,27,28,31,27,43,23,22,6,19.68,82,8,16,67,73,1,8.6,34,11,702.13
58026550,52,0,89051,0,2,394,56,0,21487,2021-02-09,13,46.59,605.64,88,0,15,49,16,13,20,34,52,11,18.22,70,31,6,69,82,0,7.5,199,9,399.15999999999997
3180be32,32,1,32537,4,0,280,19,0,49125,2022-03-06,10,15.0,150.0,46,3,10,44,46,29,23,19,33,1,21.59,29,69,8,44,83,3,6.4,89,14,219.73999999999998
a8d99d5c,23,2,46499,4,0,769,52,0,87098,2020-09-26,11,34.03,374.32,63,2,21,32,20,21,35,45,16,5,15.29,86,8,11,31,40,1,6.2,79,10,322.41
6e10ccd1,18,1,90517,1,3,826,25,0,21943,2022-01-09,7,81.79,572.53,111,4,78,82,67,68,60,59,80,6,15.74,75,22,14,31,90,0,7.8,15,10,904.18
044378fc,72,2,85409,3,2,480,39,0,31063,2022-03-29,9,15.0,135.0,98,5,44,40,46,34,33,14,44,7,3.38,52,53,10,61,8,2,6.5,40,9,144.66
916e6cc1,31,0,15964,0,2,59,48,0,56414,2021-11-27,9,38.56,347.02,108,1,67,53,68,56,56,63,65,3,8.91,37,58,7,86,37,0,5.7,50,11,436.75
d6e60146,42,2,81991,3,2,503,28,0,68979,2021-06-05,10,36.95,369.53,120,4,19,43,16,39,51,37,38,10,18.72,43,64,12,44,62,0,8.1,96,11,411.9
2fdcb8f2,45,1,24014,3,0,857,53,0,76159,2023-04-28,6,15.0,90.0,30,5,39,53,33,33,37,60,56,4,14.29,55,31,1,52,58,3,5.9,264,5,87.22
a4d884b0,41,1,78309,0,2,377,37,0,13971,2021-04-23,10,91.72,917.16,118,3,44,40,8,21,10,38,21,6,13.32,44,48,11,16,57,1,8.0,10,14,1307.95
7886ada3,35,1,29975,0,3,956,37,0,73281,2023-07-12,8,69.27,554.16,22,4,18,9,43,7,40,15,22,5,9.85,57,40,4,62,12,0,6.4,30,9,665.12
88d62a62,19,1,130004,4,2,87,23,0,78489,2024-11-24,8,15.0,120.0,99,2,28,51,24,46,52,40,28,4,10.66,10,81,8,57,100,1,7.9,22,7,103.28
044ba4b8,38,1,73581,1,2,693,34,0,99013,2022-06-20,4,23.66,94.65,65,2,33,35,28,55,34,33,40,5,21.27,87,21,6,44,59,1,7.9,325,7,144.17000000000002
1d2750bd,47,1,24070,3,1,253,50,0,47095,2021-04-17,7,15.0,105.0,15,1,25,55,53,17,19,39,23,5,16.74,4,100,8,79,46,0,5.7,319,10,150.11
9ae99f3e,61,0,38994,4,3,57,5,0,32320,2020-04-16,4,16.36,65.45,68,0,74,63,79,77,66,57,74,5,8.97,88,12,9,68,26,2,5.4,80,6,95.43
d7500442,26,1,117524,0,2,642,53,0,63975,2021-11-29,10,15.0,150.0,48,5,45,33,31,31,26,30,8,10,24.99,27,58,18,49,47,0,8.4,279,14,194.26
ef8a4579,45,2,58227,0,3,666,46,0,24215,2020-06-04,9,79.19,712.74,76,1,27,33,23,17,9,22,36,6,17.36,27,78,10,57,17,1,7.1,278,11,585.92
c5087939,41,1,61301,3,1,846,14,0,91645,2022-12-11,9,110.52,994.67,7,3,69,100,66,78,83,63,82,7,15.53,48,63,5,62,28,0,7.4,156,7,708.48
828b3de0,22,2,67326,1,0,697,22,0,80886,2020-09-02,11,48.42,532.64,66,4,32,60,34,52,51,42,49,3,16.83,87,0,15,55,38,2,6.9,14,11,574.88
94c7206f,27,2,44244,4,0,843,40,0,64499,2024-12-09,4,15.88,63.52,4,4,53,46,36,14,41,38,34,4,12.1,83,21,9,30,35,0,6.8,31,10,179.25
4580f9dc,38,0,86489,1,2,384,57,0,41154,2020-10-13,11,15.0,165.0,67,4,35,38,34,39,9,42,43,10,17.52,44,51,15,65,85,0,8.4,59,13,206.64
ba63ea90,60,2,70048,3,0,93,53,0,98670,2024-06-20,3,15.0,45.0,19,3,44,29,22,30,19,7,7,7,13.24,24,65,8,45,18,3,6.6,0,8,123.76
fa86801a,54,1,23717,3,1,627,16,0,85746,2022-11-18,12,15.0,180.0,71,4,29,16,20,26,18,32,46,9,9.16,75,25,1,40,40,3,5.1,34,10,145.79
18a1462b,61,0,108515,2,2,418,45,0,54311,2021-07-10,16,79.17,1266.72,59,5,62,69,55,75,74,74,60,10,26.39,63,42,13,59,44,0,7.4,27,9,660.27
73b4a8a9,60,2,53008,4,0,134,46,0,9748,2020-10-02,4,73.54,294.15,77,3,15,41,44,31,35,46,33,5,10.77,51,41,9,78,40,1,6.1,69,16,1007.74
d7905ff6,37,0,50858,2,1,331,37,0,12443,2022-03-01,14,49.76,696.66,29,3,71,85,65,62,90,88,79,9,11.21,43,61,10,45,56,1,7.4,103,8,465.94
530d07b2,39,0,33625,2,1,743,43,0,57057,2024-05-13,10,15.0,150.0,80,0,64,80,63,87,85,87,69,6,17.16,31,58,13,71,75,1,6.4,29,10,155.84
c702035c,25,0,73528,0,3,353,25,0,48600,2020-05-06,8,81.56,652.49,63,0,50,62,64,52,55,52,76,5,19.09,80,14,10,43,39,0,7.7,82,6,510.56
30df2da8,38,2,183878,3,2,234,52,0,72187,2024-09-16,10,50.94,509.42,11,2,50,59,84,77,81,55,59,8,18.3,89,5,12,72,21,0,8.7,18,10,449.62
1715426f,20,1,83725,1,0,939,23,0,76915,2021-06-20,7,15.0,105.0,88,1,58,27,24,32,41,43,28,6,14.04,11,88,13,55,49,0,7.4,417,3,39.379999999999995
6c6dd112,57,1,66211,0,1,448,15,0,38558,2023-01-31,10,30.42,304.19,106,0,23,43,24,45,39,10,45,5,14.08,20,75,3,56,44,2,6.7,25,14,428.7
5463b6ef,72,0,55156,0,2,584,7,0,89118,2022-06-29,8,43.81,350.48,78,3,62,46,69,65,54,74,72,2,14.26,41,63,7,54,21,1,5.3,12,13,578.89
74ee2b95,59,2,119826,3,3,913,9,0,31850,2020-10-01,9,15.0,135.0,120,3,69,70,63,65,79,59,59,4,11.16,0,100,12,36,52,1,7.4,51,16,251.6
6db77f50,27,1,16916,3,1,274,49,0,65704,2024-06-09,12,15.0,180.0,93,2,39,38,55,33,48,45,44,7,12.55,22,94,6,29,0,2,5.8,1,12,171.85
ebe7089f,37,2,13391,0,3,663,51,0,60953,2021-08-06,5,26.67,133.35,5,5,35,22,32,14,13,12,26,5,13.84,43,65,11,30,10,3,6.0,158,10,248.48
770a219d,68,2,42828,1,3,513,12,0,32404,2024-07-12,2,49.32,98.64,105,5,74,67,83,58,47,57,63,4,12.14,46,58,1,41,15,0,5.0,35,11,439.56
d8d0e018,20,1,17467,0,3,491,16,0,52455,2023-09-19,5,15.0,75.0,117,3,57,72,48,46,86,69,67,3,9.45,81,19,8,51,35,3,5.0,31,14,212.14
310cc5e3,24,0,42420,4,1,278,26,0,67791,2024-02-03,4,39.05,156.19,19,5,75,60,76,68,76,80,82,7,18.15,88,10,1,67,0,1,6.1,6,11,458.47
b90d0e04,47,2,32571,4,0,803,0,0,44127,2022-04-03,5,49.0,245.0,97,0,20,23,3,28,39,42,6,3,9.81,50,56,7,86,4,3,6.1,140,11,539.77
ee7b6b35,54,1,68891,1,1,200,1,0,30761,2022-10-03,14,16.82,235.45,34,5,59,71,94,73,82,73,57,5,13.26,44,43,13,55,50,1,6.9,46,7,104.72999999999999
9699232c,33,0,46001,2,3,402,30,0,70018,2025-01-03,15,69.06,1035.95,10,5,68,60,35,66,74,53,72,6,16.18,71,41,13,58,55,0,6.9,0,9,634.7
